x,y
0.0,5.304717079754432
0.20408163265306123,4.470219975392158
0.40816326530612246,6.770859359071763
0.6122448979591837,7.471176961289173
0.8163265306122449,5.089781137876775
1.0204081632653061,6.248840901300947
1.2244897959183674,8.189064892963204
1.4285714285714286,8.255185979084988
1.6326530612244898,9.064831495556934
1.836734693877551,8.738792807120298
2.0408163265306123,10.981438791189358
2.2448979591836737,11.390036833388134
2.4489795918367347,11.188479677153053
2.6530612244897958,12.759894268192523
2.857142857142857,12.610366485109187
3.0612244897959187,11.79376876160656
3.2653061224489797,13.532016090204948
3.4693877551020407,12.714586786926104
3.673469387755102,15.06212377069503
3.8775510204081636,14.643951640034155
4.081632653061225,15.0192192691078
4.285714285714286,15.033356169881772
4.4897959183673475,17.4470311345924
4.6938775510204085,16.580164395482218
4.8979591836734695,16.816570137020566
5.1020408163265305,17.402968490328096
5.3061224489795915,18.797615308002328
5.510204081632653,19.14095426844571
5.714285714285714,19.698446897310273
5.918367346938775,20.22673937035482
6.122448979591837,22.447770049850053
6.326530612244898,20.409911514227627
6.530612244897959,20.81428788317336
6.73469387755102,21.022961965629676
6.938775510204081,22.9629181980857
7.142857142857143,23.98611514986375
7.346938775510204,23.25339948112064
7.551020408163265,23.037394543445636
7.755102040816327,23.563273886349577
7.959183673469388,25.54855197149817
8.16326530612245,26.151417436509565
8.36734693877551,26.46152161524397
8.571428571428571,25.76306172128273
8.775510204081632,27.1709368332708
8.979591836734695,27.56566540097747
9.183673469387756,28.177872270198403
9.387755102040817,29.34081653305023
9.591836734693878,29.203187385509377
9.795918367346939,30.168709481439244
10.0,30.067579069488893
